sentence1,sentence2,label
什么时候可以申请代款？,什么时候可以微贷粒 怎么申请,0
冠脉支架术,冠脉支架术,1
看不到徽立货,微粒贷贷app,0
开通一下,21岁能开通微粒贷,0
借款使用用途有规定否,借款可以用于信用卡还款吗,0
我的还款日期,我17点还款，卡余额不足,0
几号还款日,我的还款日是今天,0
你现在可以在打电话给我了,海外拨打客服电话是多少？,0
微众银行怎么开不了户,我开户银行人脸认证老是失败,0
上面找不到微粒贷啊,我的Q和微信怎么沒有微粒贷,0
之持的银行,中国农业银行,0
肠型,肠型,1
2000块钱 一天多钱的利息,你好，如果我申请了借款，分五期还，到是我用了十天就还了，那以后还扣利息吗,0
15块一天的利息是怎么算的？,3000元分10期还，一个月的利息是多少,0
一笔没还完，再借剩下的可用额度可以吗,QQ也能借款？,0
为什么我的微粒贷不支持,为什么更换捆绑卡后微粒贷不见了,0
诺和灵,诺和灵30R,1
刚刚看了下都是有期限的,今天借，什么时候还,0
借款时手机验证码错误次数过多,请用支付宝客户端扫描二维码验证身份,0
微众银行APP里为啥不能借款,微众的app有时候登录不上去,0
借款金额没收到,何时开放到我，我关注好久了,0
你好 我已经下午存了四千二到招行卡 怎么还是显示余额不足？,不好意思，忘了存钱进银行，23号早上去存,0
你好！我之前建行卡掉了，补办1张卡。帐号不同，请问可以换张卡扣款吗,换卡什么时候能好？,0
两笔已经到账，还有两笔没到账,一般几点后不在接受借款申请,0
你好，什么时候可以贷款,主菜单,0
微信钱包可以自动扣款吗,.还款,0
如何开通微粒代,受邀客户,0
苹果手机上没有吗？,我手机没这个功能,0
电子账单,如何打印纸质帐单,0
我这两天有点紧张，请问可以推迟两天还款吗？,我想问一下？因为去山里办事来不及存钱到银行卡里，逾期一天之后还款了！但是就不能借款了！怎么样才能恢复借款？,0
第二次借款必须把第一次还了吗？,我的款什么时候能借出来,0
为什么利息比第一次会高,你好。借钱这是按月计算利息？,0
我的还有多少账单还完呀,我想把账单分期,0
现在不能提升额度吗,有可借额度，却显示未达到借款标准,0
哟的QQ里怎么没有微立贷,借款,0
1。何时会请我微粒贷款,1何时才能再次申请微粒贷,0
刚开始金额最后没有了,几个月提高一次额度？,0
多发裂伤,多发裂伤,1
为什么未通过审核,还用打电话核实吗？,0
我注销过微信支付功能，现在微信里没有微粒贷图标咋办？,不能用做什么用途,0
不如支付宝,但我那个卡里面有钱的，而且已经扣了1003了,0
为什么借款申请还没通过,为什么审批这么慢？,0
我微信钱包流水不错啊,还不如用支付宝去了,0
13C-尿素呼气试验,C13尿素呼气试验,1
我想提前还款，但要你们开个证明，我好给银行,请问结清证明在那里下载,0
一个礼拜之内免息吗,免息7天只限第一笔吗,0
自动还款的吗，如需要提前不能提前还一个月吗,贷款提前还清了，怎么会还提醒扣款,0
逾期16天是多少息,微粒贷的日利率可以降低点吗？,0
我把另外一个微信号取消绑定还是不行,打电话来还是微信通知的,0
还款逾期一天,我逾期一天存钱进卡里 什么时候扣款,0
已经借款成功的可以改变还款分期吗？,我可以改成10个月的吗,0
扣款不够什么时候还扣,请问，借款时间是不是从借款当天算起，还款那天时间算不算利息，,0
你们的客服热线号码多少,以前我朋友用我号申请电话客服打给我，我说朋友用我号申请的!结果显示失败，现在我自己想借款还是显示失败！怎么办啊？,0
1000用了3天一共要还多少,如何知道每月还多少,0
可以用其他银行卡进行还款吗？,可以把钱转到其他银行卡吗,0
/微笑，我怎么还是没有微粒贷,借款怎么借,0
转账出去金额有没有限制？,这个有没有时间限制,0
我这月的借款。你们扣了吗,还款卡上用钱了，可以扣了,0
不好意思，手机未带身上,不好意思前面手机没电了,0
我是说一次还清,还清之后还会再扣款吗？,0
我今天贷的款，明天可以还一月的吗,就是到了还款日可以只还利息吗？本金先不还,0
糖尿病性酮症酸中毒,糖尿病酮症段中毒,1
电话确认可不可以取消,可以申請退遲還款嗎？,0
2天都没打电话来是什么原因,3多久再次联系,0
未通过审核标准是什么意思,为什么我无法通过银行审核,0
什么样的才能成为邀请客户,借款条件是,0
微信里没有这个借钱功能啊,微信红包没有微粒贷功能,0
你直接给我关闭了吧！我不审核了,你好，我想关闭账户，要怎样办理？,0
昨天自动还款失败  然后昨晚显示逾期  到了今天才自动还款成功   那我不是有逾期记录了    请求支援  是啥回事   有自己主动还款方式吗    还有  如何清除逾期不良记录   你们自动扣款失败  产生了逾期  这样感觉好无用,是不是1000*0.05%*30+600*0.05%*30+200*0.05%*30呢？,0
一次性提前还完款后，几个工作内可借款,不可以申请的吗？,0
为什么无法提前还款？,全额还款怎么算利息,0
为什么我没显示微粒贷,QQ 跟微信一样的吗微粒贷,0
微信6.2的版本没有微粒贷吗？,开通名额,0
静脉曲张术后,静脉曲张手术,1
解绑银行卡号,绑定银行卡,0
卡丢了！换个邮政的可以吗,借来的钱是直接进入微信零钱么,0
我借到款项可以提现出来吗,不能转帐提现吗,0
怎样才可以通过评估呢,我的人品值,0
微粒贷如何更换还款银行卡,那到底是在哪张银行卡扣款,0
胆囊壁增厚,胆囊壁增厚,1
我想问一下 如果我只借三五天 怎么算利息,4:怎么计息,0
1000可以分期还吗？,你好，我想请问下借款后可以只用几天就还款吗？,0
如何关闭微粒贷,微粒贷不借款会被取消吗,0
款已扣，还显示未成功还款,卡状态异常，不能正常还款吗,0
/微笑如不何获得资格,为什么还没有,0
流清涕,流清涕,1
怎样才可以通过评估呢,要评估些甚么呢？,0
推拿治疗,推拿治疗,1
上面有钱啊为啥还不了,21号还款，中午可以的么，昨天搞忘了,0
如何提高借款额,很久没见额度提升了啊,0
QQ微粒贷怎么改绑定的卡号,，，建行,0
是就这样等吗?,请帮忙查询下 我是否有逾期记录,0
刚才错过电话,审批时限多长时间？,0
微信里找不到微粒贷？,微粒货什么时候开放,0
验证码发送的手机号怎么修改？,验证码怎么输入去哪里输入,0
为什么还没有,回访的电话怎么还没打来,0
不是邀请人群怎么开通,不知道啥时候可以对我开放,0
里急后重,里急后重,1
如何开户微粒袋,去哪里开户呢,0
为什么提示还款失败,为什么我也打钱了怎么还还款失败呢？,0
你好，有一个问题想咨询一下,就是我上去连续输入了三次错误就申请不了了,0
息是多少？,要是一年还的话大概多少息？或者半年,0
我想用其他卡还钱,能不能转账给他其他银行卡,0
多久打电话我,请问我有微粒贷图标，看不到额度，能有什么方法借款吗,0
下周有哪些产品,威众银行有哪些定投产品？,0
我的额度怎么降低了？,借款了可使用额度没减少,0
开通微粒贷需要什么,微信上有微粒贷,0
我想问一下，本来今天还款的，可以逾期1天还吗？,16号还款日，最晚什么时候还,0
开放时间,等好久了,0
借款后为何收不到电话确认,借款后要银行打电话来确认才能借，是吗,0
刚刚客服打电话联系，我在车上，现在可以接听电话了,你好打客服电话能借贷吗,0
手机系统更新后微众app无法登陆,微众银行app打开后一片白,0
比如1万元分期10个月 比如2个月时候想全部还清1万元，还收利息吗？,是不是几天还就是几天的利息？,0
什么时候可以再次借款,借了一次   未还款   额度还有的情况下可以再借吗？,0
广东深圳这个号码是你们的吗,凌晨有电话吗,0
QQ里面微粒贷开通了怎么关闭,取消申请服务,0
你好，我的贷款提前还了，我买房需要一份贷款结清证明，你能提供给我吗,你好，我需要一张还款结清证明，盖章的,0
1没接到电话确认,一般多长时间,0
什么时候钱到位。,一般需要多少时间审核,0
巩膜黄染,巩膜黄染,1
身份证信息填写错误次数过多，无法继续借钱,身份验证没通过,0
为什么一定要选择分期,借了钱能分期嘛,0
10000元我借一个月的话到期连本带利要还多少？,10000元能分多少期还,0
一次可以贷多少钱！,关于手续费,0
还款银行卡想变更如何操作？,如何更换还款期,0
如何绑定身份证号,姓名和身份证格式错，怎么办？,0
不是号称闪电放款吗,以受到邀请请马上帮我激活开通额度,0
借钱咋还,假如贷10000是怎么还,0
微粒贷的利息是多少,1000借一个月本金+利息多少钱,0
一半申请后多久会给来电核实,没有人和我打电话沟通换卡的问题,0
F菜单,你是什么东东,0
怎样查询自己的额度,额度太低了！申请取消微粒贷,0
上次用完微粒贷借款后  后来还了,贷款1万12期能不能给个名额啊，唉果粒贷,0
2天没接到银行的电话确认，该怎么处,3次电话未接到,0
你好杂借钱,1000元用半个月多少钱,0
2000元一天罚息多少,一个月多少息,0
支气管阻塞,右肺中下叶支气管阻塞,1
今天借的钱明天全部还利息是多少,一万贷10个月利息是多少,0
借款记录,借还的记录能取消不,0
第二天可以还帐吗，是不是就免利息,怎么贷？利息怎么算,0
何时会邀请我使用微粒,开通问题,0
申请借款,我想退出开户,0
不能获取验证码,为什么一直重复发送验证码不能申请,0
就是说微信钱包里面找不到你们说的,号密码找不到咋办,0
身份认证,身份证认证,0
出现借款失败,借款失败咋整,0
我怎么没有微粒贷 怎么申请,我想用微糕货,0
明天还。现在卡里没钱别扣了,多扣了钱,0
大网膜污垢,大网膜污垢,1
你好，如何更换绑定的银行卡,如何解绑微粒贷预留银行卡号和电话号码？,0
为什么我卡上明明余额够却说还款失败？,为什么我已还款，但显示失败,0
开通要钱不,快点扣钱,0
哪里能找到微粒贷,优惠券怎么获取,0
我提前还清后怎么借不了啦,为什么我两次提前还款再次申请借款却显示信用度不够,0
15分钟没到款,15分钟内到账，但是我还没有接到电话确,0
到我了？,客服我又扣款失败了，怎么办？,0
消化功能紊乱,消化功能紊乱,1
电话确认要等多久啊。,那要等候多长时间,0
免息劵领取,7天免息有时间限制吗,0
一笔贷款还清之后还可以再借吗？,一般借款电话几点,0
什么时候开始下一批试用户,微众银行微粒贷邀请您，赶快进来试试吧,0
一般等电话确定要多久,为什么没电话打来,0
为什么借款最低都要五个月还,为什么借1000一个月后要还＂115元,0
